주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자
405-2-000094,하귀1리 138-7,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 138-7,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4850266,126.4162927,,2026-04-16
405-2-000095,하귀1리 139-3,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 139-3,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4859569,126.4164264,,2026-04-16
405-2-000096,하귀1리 144-1,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 144-1,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4863557,126.4171939,,2026-04-16
405-2-000097,하귀1리 146-1,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 146-1,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.486873,126.418425,,2026-04-16
405-2-000098,하귀1리 146-11,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 146-11,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4866499,126.4192842,,2026-04-16
405-2-000099,하귀1리 146-4,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 146-4,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-2-000100,하귀1리 146-5,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 146-5,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.486827,126.4192898,,2026-04-16
405-2-000101,"하귀1리 148-3, 148-4",공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 148-3,30,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4862319,126.4190428,,2026-04-16
405-2-000102,하귀1리 149-3,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 149-3,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4860231,126.419304,,2026-04-16
405-2-000103,하귀1리 149-5,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 149-5,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4862267,126.4197478,,2026-04-16
405-2-000104,하귀1리 150-12,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 150-12,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4852917,126.418149,,2026-04-16
405-2-000105,하귀1리 150-3,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 150-3,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4854668,126.4180837,,2026-04-16
405-2-000106,하귀1리 153-1,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 153-1,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4851436,126.4172725,,2026-04-16
405-2-000107,하귀1리 153-3,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 153-3,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4850422,126.4175648,,2026-04-16
405-2-000108,하귀1리 153-4,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 153-4,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4848738,126.4176693,,2026-04-16
405-2-000109,하귀1리 153-9,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 153-9,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4849801,126.4173619,,2026-04-16
405-2-000110,하귀1리 154-3,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 154-3,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4849951,126.4170527,,2026-04-16
405-2-000111,하귀1리 155-10,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 155-10,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4845218,126.4169051,,2026-04-16
405-2-000112,하귀1리 155-4,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 155-4,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4843403,126.4177578,,2026-04-16
405-2-000113,하귀1리 156-5,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 156-5,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4843676,126.4166765,,2026-04-16
405-2-000114,하귀1리 158-2,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 158-2,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4841725,126.415498,,2026-04-16
405-2-000115,하귀1리 160-4,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 160-4,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4831628,126.415111,,2026-04-16
405-2-000116,하귀1리 162-1,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 162-1,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.482552,126.4147461,,2026-04-16
405-2-000118,하귀1리 176-3,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 176-3,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4857652,126.4139086,,2026-04-16
405-2-000119,하귀1리 189-1,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 189-1,23,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4853623,126.4127355,,2026-04-16
405-2-000120,하귀1리 192-8,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 192-8,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4836423,126.4123279,,2026-04-16
405-2-000121,하귀1리 195-17,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 195-17,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-2-000122,하귀1리 195-2,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 195-2,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4850569,126.4131787,,2026-04-16
405-2-000123,하귀1리 196-10,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 196-10,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4844051,126.4121613,,2026-04-16
405-2-000124,하귀1리 196-9,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 196-9,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4844805,126.4123309,,2026-04-16
405-2-000125,하귀1리 197-7,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 197-7,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4836448,126.4126547,,2026-04-16
405-2-000126,하귀1리 200-3,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 200-3,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4836259,126.4141923,,2026-04-16
405-2-000127,하귀1리 214-17,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 214-17,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4819253,126.4125155,,2026-04-16
405-2-000128,하귀1리 214-24,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 214-24,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4816583,126.4128025,,2026-04-16
405-2-000129,하귀1리 218-3,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 218-3,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4804523,126.4138427,,2026-04-16
405-2-000130,"하귀1리 220-2,3",공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 220-2,27,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4812997,126.4135375,,2026-04-16
405-2-000131,하귀1리 235-4,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 235-4,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4819444,126.4133156,,2026-04-16
405-2-000132,하귀1리 238-4,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 238-4,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4812148,126.4138325,,2026-04-16
405-2-000133,하귀1리 549-16,공영,노외,,제주특별자치도 제주시 애월읍 하귀1리 549-16,25,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4847728,126.4108216,,2026-04-16
405-2-000134,하귀2리 1315-1,공영,노외,,제주특별자치도 제주시 애월읍 하귀2리 1315-1,16,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4798514,126.4063365,,2026-04-16
405-2-000135,하귀2리 1752-1,공영,노외,,제주특별자치도 제주시 애월읍 하귀2리 1752-1,25,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4807871,126.4013159,,2026-04-16
405-2-000136,하귀2리 1781-3,공영,노외,,제주특별자치도 제주시 애월읍 하귀2리 1781-3,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4814725,126.4015562,,2026-04-16
405-2-000137,하귀2리 1782-1,공영,노외,,제주특별자치도 제주시 애월읍 하귀2리 1782-1,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4814524,126.4014237,,2026-04-16
405-2-000138,하귀2리 1892-1,공영,노외,,제주특별자치도 제주시 애월읍 하귀2리 1892-1,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4796335,126.4033249,,2026-04-16
405-2-000139,"하귀2리 2975-1, 2975-3",공영,노외,,제주특별자치도 제주시 애월읍 하귀2리 2975-1,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4772565,126.3927879,,2026-04-16
405-2-000140,"하귀2리 1752-5, 6",공영,노외,,제주특별자치도 제주시 애월읍 하귀2리 1752-5,24,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4804996,126.4009759,,2026-04-16
405-2-000141,곽지리 1953-3,공영,노외,,제주특별자치도 제주시 애월읍 곽지리 1953-3,29,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4456353,126.3083005,,2026-04-16
405-2-000142,"소길리 774, 772-15, 772-14",공영,노외,,제주특별자치도 제주시 애월읍 소길리 774,27,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4369297,126.3783457,,2026-04-16
405-2-000143,신엄리 3009-4,공영,노외,,제주특별자치도 제주시 애월읍 신엄리 3009-4,45,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4700113,126.3593574,,2026-04-16
405-1-000144,"애월로 101, 109",공영,노상,제주특별자치도 제주시 애월읍 애월로 101,,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4648338,126.3181547,,2026-04-16
405-1-000145,"애월해안로 232-1, 고내로7길 49",공영,노상,제주특별자치도 제주시 애월읍 애월해안로 232-1,,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4671355,126.336781,,2026-04-16
405-1-000146,고내리 1156-4,공영,노상,,제주특별자치도 제주시 애월읍 고내리 1156-4,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4671394,126.3371921,,2026-04-16
405-1-000147,"수산4길 40, 2",공영,노상,제주특별자치도 제주시 애월읍 수산4길 40,,18,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4688957,126.3917251,,2026-04-16
405-1-000148,"하귀1리 1376, 하귀로17길 6",공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 1376,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-000149,"하귀로17길 7, 9",공영,노상,제주특별자치도 제주시 애월읍 하귀로17길 7,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4819471,126.4069488,,2026-04-16
405-1-000150,"하귀로17길 11, 13",공영,노상,제주특별자치도 제주시 애월읍 하귀로17길 11,,3,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4814599,126.4070497,,2026-04-16
405-1-000151,"하귀로13길 6, 8",공영,노상,제주특별자치도 제주시 애월읍 하귀로13길 6,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4835962,126.4092548,,2026-04-16
405-1-000152,"하귀로13길 6, 8",공영,노상,제주특별자치도 제주시 애월읍 하귀로13길 6,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4835962,126.4092548,,2026-04-16
405-1-000153,"하귀로13길 10, 12",공영,노상,제주특별자치도 제주시 애월읍 하귀로13길 10,,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4832798,126.4095562,,2026-04-16
405-1-000154,"하귀동남3길 3, 9",공영,노상,제주특별자치도 제주시 애월읍 하귀동남3길 3,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4834337,126.4127997,,2026-04-16
405-1-000155,"하귀1리 201-10, 하귀11길 32",공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 201-10,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-000156,"하귀1리 212-9, 212-8",공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 212-9,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.482862,126.4135598,,2026-04-16
405-1-000157,"하귀11길 29, 하광로 49",공영,노상,제주특별자치도 제주시 애월읍 하귀11길 29,,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4834994,126.4140549,,2026-04-16
405-1-000158,하귀1리 159,공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 159,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4826558,126.4145584,,2026-04-16
405-1-000159,하귀11길 3-19,공영,노상,제주특별자치도 제주시 애월읍 하귀11길 3-19,,1,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4858973,126.4134137,,2026-04-16
405-1-000160,"하귀1리 561, 하귀1리공영주차장앞",공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 561,3,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4832718,126.4142794,,2026-04-16
405-1-000161,"하귀1리 118-1, 하귀9길 8",공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 118-1,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,,,,2026-04-16
405-1-000162,하귀1리 116-3,공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 116-3,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4866069,126.4152093,,2026-04-16
405-1-000163,"하귀1리 119-1, 119-2",공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 119-1,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4863148,126.4152751,,2026-04-16
405-1-000164,"하귀3길 35, 31",공영,노상,제주특별자치도 제주시 애월읍 하귀3길 35,,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4864654,126.4158408,,2026-04-16
405-1-000165,"하귀1리 140-2, 140-5",공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 140-2,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.485792,126.4170107,,2026-04-16
405-1-000166,"하귀5길 14, 30",공영,노상,제주특별자치도 제주시 애월읍 하귀5길 14,,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4861913,126.4168232,,2026-04-16
405-1-000167,"하귀1리 146-14, 146-9",공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 146-14,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.4867436,126.4186189,,2026-04-16
405-1-000168,하귀1리 148-2,공영,노상,,제주특별자치도 제주시 애월읍 하귀1리 148-2,2,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,,,,,,제주특별자치도 제주시청,,33.486312,126.4191829,,2026-04-16
